page,status,score,dimension,dimension_score,findings,word_count,h1_count,h2_count,faq_count,internal_links,cta_links,jsonld_types
home-preview.html,PASS,98,SEO,96,Sem hreflang.,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
home-preview.html,PASS,98,GEO,100,,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
home-preview.html,PASS,98,AEO,100,,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
home-preview.html,PASS,98,AIO,95,Sem VideoObject em página de experiência/produto.,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
home-preview.html,PASS,98,SXO,100,,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
home-preview.html,PASS,98,Marketing,100,,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
home-preview.html,PASS,98,R2D2,100,,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
home-preview.html,PASS,98,Schema,100,,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
home-preview.html,PASS,98,Performance,100,,161,1,0,0,8,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
index.html,PASS,95,Design,76,Risco de texto creme em fundo claro. | Risco de texto azul em fundo azul. | Opacity baixa detectada; validar texto real. | Excesso de blocos style.,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,UX,100,,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,Copydesk,100,,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,SEO,100,,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,GEO,100,,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,AEO,92,FAQ visual sem FAQPage JSON-LD.,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,AIO,95,Sem VideoObject em página de experiência/produto.,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,SXO,100,,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,Marketing,100,,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,R2D2,100,,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,Schema,80,Múltiplos aggregateRating: 2.,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
index.html,PASS,95,Performance,92,Muitos blocos style.,6486,1,27,67,58,67,AggregateRating | BreadcrumbList | ContactPoint | EntryPoint | FoodEstablishment | GeoCoordinates | ImageObject | ListItem | LocalBusiness | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SearchAction | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,UX,100,,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,Copydesk,100,,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,SEO,100,,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,GEO,100,,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,AEO,92,FAQ visual sem FAQPage JSON-LD.,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,AIO,95,Sem VideoObject em página de experiência/produto.,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,SXO,100,,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,Marketing,100,,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,R2D2,100,,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,Schema,80,Múltiplos aggregateRating: 2.,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
morro-da-urca.html,PASS,96,Performance,100,,1586,1,7,18,28,19,AggregateRating | Article | BreadcrumbList | City | GeoCoordinates | ImageObject | Landform | ListItem | LocalBusiness | LocationFeatureSpecification | Neighborhood | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | TouristAttraction | WebSite
nossa-visao.html,PASS,96,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,UX,97,Sem skip-nav detectado.,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,Copydesk,100,,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,SEO,100,,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,GEO,100,,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,AEO,92,FAQ visual sem FAQPage JSON-LD.,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,AIO,95,Sem VideoObject em página de experiência/produto.,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,SXO,100,,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,Marketing,100,,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,R2D2,100,,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,Schema,80,Múltiplos aggregateRating: 2.,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
nossa-visao.html,PASS,96,Performance,100,,555,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,UX,100,,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,Copydesk,100,,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,SEO,100,,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,GEO,100,,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,AEO,92,FAQ visual sem FAQPage JSON-LD.,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,AIO,85,Sem cobertura literal das keywords prioritárias AIO. | Sem VideoObject em página de experiência/produto.,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,SXO,100,,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,Marketing,100,,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,R2D2,100,,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,Schema,80,Múltiplos aggregateRating: 2.,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,PASS,95,Performance,100,,881,1,5,18,19,13,AggregateRating | Article | BreadcrumbList | GeoCoordinates | HowTo | HowToStep | ListItem | LocationFeatureSpecification | MonetaryAmount | OpeningHoursSpecification | Organization | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
offline.html,PASS,98,Design,90,Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,UX,97,Sem skip-nav detectado.,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,Copydesk,100,,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,SEO,96,Sem hreflang.,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,GEO,100,,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,AEO,92,FAQ visual sem FAQPage JSON-LD.,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,AIO,100,,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,SXO,100,,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,Marketing,100,,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,R2D2,100,,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,Schema,100,,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
offline.html,PASS,98,Performance,100,,31,1,0,1,1,1,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,UX,97,Sem skip-nav detectado.,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,Copydesk,100,,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,SEO,100,,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,GEO,100,,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,AEO,100,,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,AIO,95,Sem VideoObject em página de experiência/produto.,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,SXO,100,,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,Marketing,100,,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,R2D2,100,,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,Schema,80,Múltiplos aggregateRating: 2.,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
onde-comer-no-pao-de-acucar.html,PASS,96,Performance,100,,664,1,7,14,18,9,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,UX,97,Sem skip-nav detectado.,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,Copydesk,100,,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,SEO,100,,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,GEO,100,,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,AEO,100,,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,AIO,95,Sem VideoObject em página de experiência/produto.,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,SXO,100,,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,Marketing,100,,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
parque-bondinho-pao-de-acucar.html,PASS,96,R2D2,100,,630,1,6,14,15,8,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
